0,2015,July,FRA,1334.7,Summer
0,2015,July,PRT,1126.98,Summer
0,2015,July,GBR,1353.0,Summer
0,2015,July,GBR,1430.0,Summer
1,2015,July,PRT,1864.24,Summer
0,2015,July,GBR,551.88,Summer
0,2015,July,PRT,80.1,Summer
0,2015,July,BEL,386.0,Summer
0,2015,July,ESP,176.4,Summer
0,2015,July,FRA,181.42,Summer
0,2015,July,ESP,229.0,Summer
0,2015,July,BEL,240.4,Summer
0,2015,July,ITA,238.5,Summer
0,2015,July,ESP,353.70000000000005,Summer
1,2015,July,PRT,384.0,Summer
0,2015,July,FRA,363.8,Summer
0,2015,July,FIN,428.0,Summer
0,2015,July,CN,520.2,Summer
0,2015,July,ESP,615.0,Summer
1,2015,July,PRT,519.0,Summer
0,2015,July,IRL,980.0,Summer
0,2015,July,ESP,747.0,Summer
0,2015,July,ESP,1229.97,Summer
0,2015,July,PRT,837.9,Summer
1,2015,July,PRT,706.02,Summer
0,2015,July,GBR,706.02,Summer
0,2015,July,ESP,164.0,Summer
0,2015,July,ESP,147.6,Summer
0,2015,July,AUS,235.8,Summer
0,2015,July,ESP,164.0,Summer
0,2015,July,PRT,300.0,Summer
0,2015,July,ESP,322.0,Summer
0,2015,July,ESP,128.0,Summer
1,2015,July,PRT,246.0,Summer
0,2015,July,USA,330.0,Summer
0,2015,July,PRT,264.6,Summer
0,2015,July,ESP,390.0,Summer
0,2015,July,PRT,264.6,Summer
0,2015,July,ESP,495.0,Summer
0,2015,July,PRT,456.0,Summer
1,2015,July,PRT,397.5,Summer
1,2015,July,PRT,664.0,Summer
0,2015,July,ESP,600.0,Summer
1,2015,July,PRT,397.5,Summer
0,2015,July,PRT,600.0,Summer
1,2015,July,PRT,721.0,Summer
0,2015,July,PRT,536.0,Summer
1,2015,July,PRT,600.0,Summer
0,2015,July,ESP,600.0,Summer
0,2015,July,PRT,819.0,Summer
1,2015,July,PRT,591.0,Summer
1,2015,July,PRT,783.0,Summer
0,2015,July,PRT,918.0,Summer
0,2015,July,FRA,591.0,Summer
0,2015,July,PRT,837.9,Summer
0,2015,July,PRT,1292.2,Summer
0,2015,July,ESP,1268.54,Summer
1,2015,July,PRT,706.02,Summer
0,2015,July,ROU,100.2,Summer
0,2015,July,ESP,537.0,Summer
0,2015,July,FIN,770.4,Summer
0,2015,July,GBR,747.8100000000001,Summer
1,2015,July,PRT,105.5,Summer
0,2015,July,PRT,134.0,Summer
0,2015,July,PRT,8.0,Summer
0,2015,July,PRT,292.0,Summer
1,2015,July,PRT,504.0,Summer
0,2015,July,ESP,444.6,Summer
0,2015,July,POL,681.0,Summer
0,2015,July,PRT,509.0,Summer
0,2015,July,PRT,762.0,Summer
0,2015,July,PRT,969.0,Summer
0,2015,July,PRT,1384.02,Summer
1,2015,July,PRT,459.90000000000003,Summer
0,2015,July,ESP,1260.0,Summer
0,2015,July,ESP,1179.99,Summer
1,2015,July,PRT,969.03,Summer
1,2015,July,PRT,872.1,Summer
0,2015,July,IRL,963.0,Summer
0,2015,July,IRL,807.51,Summer
0,2015,July,SWE,1538.6000000000001,Summer
0,2015,July,SWE,1538.6000000000001,Summer
0,2015,July,PRT,2812.5,Summer
0,2015,July,PRT,134.0,Summer
1,2015,July,PRT,274.5,Summer
1,2015,July,PRT,397.32,Summer
0,2015,July,POL,641.4000000000001,Summer
1,2015,July,PRT,923.0200000000001,Summer
0,2015,July,GBR,1729.04,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,GBR,1712.97,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,188.0,Summer
1,2015,July,PRT,0.0,Summer
0,2015,July,PRT,197.5,Summer
0,2015,July,PRT,296.46,Summer
0,2015,July,PRT,188.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,296.46,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,214.0,Summer
0,2015,July,PRT,197.5,Summer
1,2015,July,PRT,390.0,Summer
0,2015,July,DNK,241.2,Summer
0,2015,July,FIN,123.2,Summer
1,2015,July,PRT,112.0,Summer
1,2015,July,PRT,123.2,Summer
0,2015,July,USA,169.0,Summer
0,2015,July,PRT,396.0,Summer
1,2015,July,PRT,207.0,Summer
0,2015,July,PRT,271.2,Summer
0,2015,July,DNK,207.0,Summer
0,2015,July,ESP,552.0,Summer
1,2015,July,PRT,402.0,Summer
1,2015,July,PRT,441.0,Summer
1,2015,July,PRT,453.99,Summer
0,2015,July,ESP,363.99,Summer
0,2015,July,IRL,751.0,Summer
1,2015,July,PRT,695.0,Summer
0,2015,July,IRL,751.0,Summer
0,2015,July,PRT,301.76,Summer
1,2015,July,PRT,540.0,Summer
0,2015,July,PRT,996.0,Summer
1,2015,July,PRT,810.0,Summer
0,2015,July,GBR,910.0,Summer
0,2015,July,PRT,770.4,Summer
0,2015,July,PRT,2240.0,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,254.5,Summer
0,2015,July,PRT,328.0,Summer
0,2015,July,PRT,289.0,Summer
0,2015,July,PRT,224.0,Summer
1,2015,July,PRT,268.0,Summer
1,2015,July,PRT,254.5,Summer
0,2015,July,ESP,311.0,Summer
1,2015,July,PRT,221.0,Summer
0,2015,July,PRT,289.0,Summer
0,2015,July,ESP,289.0,Summer
0,2015,July,PRT,246.0,Summer
0,2015,July,PRT,241.2,Summer
1,2015,July,PRT,215.2,Summer
1,2015,July,PRT,361.79999999999995,Summer
0,2015,July,PRT,535.0,Summer
0,2015,July,PRT,668.75,Summer
0,2015,July,ESP,517.5,Summer
0,2015,July,PRT,424.0,Summer
0,2015,July,PRT,535.0,Summer
0,2015,July,PRT,535.0,Summer
0,2015,July,PRT,424.0,Summer
0,2015,July,PRT,535.0,Summer
0,2015,July,PRT,975.0,Summer
0,2015,July,PRT,984.0,Summer
0,2015,July,ESP,1365.0,Summer
0,2015,July,IRL,875.0,Summer
1,2015,July,PRT,1365.0,Summer
0,2015,July,PRT,926.1000000000001,Summer
0,2015,July,PRT,1015.0,Summer
0,2015,July,GBR,644.0,Summer
0,2015,July,PRT,926.1000000000001,Summer
0,2015,July,ESP,1176.0,Summer
0,2015,July,ESP,1336.0,Summer
0,2015,July,FRA,1680.0,Summer
0,2015,July,ESP,1949.0,Summer
0,2015,July,MOZ,310.5,Summer
0,2015,July,BWA,355.5,Summer
0,2015,July,PRT,576.0,Summer
0,2015,July,GBR,384.81000000000006,Summer
0,2015,July,ESP,405.0,Summer
0,2015,July,DEU,378.9,Summer
1,2015,July,PRT,462.0,Summer
0,2015,July,IRL,288.9,Summer
0,2015,July,GBR,378.9,Summer
1,2015,July,PRT,136.0,Summer
0,2015,July,MOZ,355.5,Summer
0,2015,July,ESP,348.99,Summer
0,2015,July,PRT,656.0,Summer
0,2015,July,ESP,443.01,Summer
0,2015,July,PRT,870.0,Summer
0,2015,July,LUX,882.0,Summer
1,2015,July,PRT,1009.8000000000001,Summer
0,2015,July,PRT,1169.0,Summer
0,2015,July,PRT,964.25,Summer
0,2015,July,PRT,580.0,Summer
0,2015,July,PRT,530.4,Summer
1,2015,July,PRT,588.0,Summer
1,2015,July,PRT,628.0,Summer
1,2015,July,PRT,1050.0,Summer
0,2015,July,PRT,662.5,Summer
0,2015,July,GBR,490.09999999999997,Summer
0,2015,July,PRT,630.0,Summer
0,2015,July,PRT,173.0,Summer
0,2015,July,PRT,249.0,Summer
0,2015,July,PRT,373.0,Summer
0,2015,July,CN,285.0,Summer
0,2015,July,PRT,1690.5,Summer
0,2015,July,ESP,1239.0,Summer
0,2015,July,PRT,1076.11,Summer
0,2015,July,PRT,805.0,Summer
1,2015,July,PRT,889.21,Summer
0,2015,July,PRT,897.75,Summer
0,2015,July,PRT,897.75,Summer
0,2015,July,PRT,805.0,Summer
0,2015,July,ESP,1080.0,Summer
1,2015,July,PRT,1336.0,Summer
0,2015,July,ESP,1080.0,Summer
0,2015,July,IRL,1743.0,Summer
0,2015,July,PRT,98.0,Summer
0,2015,July,PRT,98.0,Summer
0,2015,July,NLD,135.0,Summer
0,2015,July,PRT,88.2,Summer
0,2015,July,PRT,120.6,Summer
0,2015,July,PRT,309.0,Summer
1,2015,July,PRT,435.0,Summer
0,2015,July,PRT,368.0,Summer
1,2015,July,PRT,616.0,Summer
0,2015,July,PRT,575.0,Summer
1,2015,July,PRT,663.1800000000001,Summer
1,2015,July,PRT,1109.5,Summer
0,2015,July,ESP,919.59,Summer
1,2015,July,PRT,823.9699999999999,Summer
0,2015,July,GBR,861.0,Summer
1,2015,July,PRT,1109.5,Summer
0,2015,July,RUS,824.88,Summer
1,2015,July,PRT,1078.0,Summer
0,2015,July,IRL,817.9499999999999,Summer
0,2015,July,PRT,774.96,Summer
1,2015,July,PRT,1284.0,Summer
1,2015,July,PRT,690.0,Summer
0,2015,July,GBR,861.0,Summer
0,2015,July,IRL,861.0,Summer
1,2015,July,PRT,1560.0,Summer
0,2015,July,GBR,1352.0,Summer
0,2015,July,GBR,1722.0,Summer
0,2015,July,ESP,783.0,Summer
0,2015,July,PRT,123.0,Summer
1,2015,July,PRT,537.3,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,460.0,Summer
0,2015,July,PRT,460.0,Summer
0,2015,July,POL,414.0,Summer
0,2015,July,PRT,628.0,Summer
1,2015,July,PRT,540.0,Summer
0,2015,July,NOR,446.6,Summer
1,2015,July,PRT,540.0,Summer
1,2015,July,PRT,975.0,Summer
0,2015,July,ESP,520.0,Summer
1,2015,July,PRT,675.0,Summer
1,2015,July,PRT,1284.0,Summer
0,2015,July,PRT,799.02,Summer
1,2015,July,PRT,847.98,Summer
0,2015,July,GBR,847.07,Summer
1,2015,July,PRT,1684.48,Summer
0,2015,July,GBR,1172.5,Summer
0,2015,July,PRT,1067.01,Summer
0,2015,July,ESP,1038.38,Summer
0,2015,July,ESP,1169.0,Summer
1,2015,July,PRT,1210.51,Summer
1,2015,July,PRT,1253.7,Summer
0,2015,July,PRT,1347.5,Summer
1,2015,July,PRT,828.0,Summer
1,2015,July,PRT,1000.8000000000001,Summer
0,2015,July,PRT,1416.0,Summer
0,2015,July,PRT,1416.0,Summer
0,2015,July,PRT,1416.0,Summer
1,2015,July,PRT,2200.0,Summer
1,2015,July,PRT,2200.0,Summer
1,2015,July,PRT,314.0,Summer
0,2015,July,PRT,199.0,Summer
1,2015,July,PRT,345.0,Summer
1,2015,July,PRT,780.0,Summer
0,2015,July,PRT,414.0,Summer
0,2015,July,PRT,1035.0,Summer
0,2015,July,PRT,979.98,Summer
0,2015,July,IRL,1063.02,Summer
0,2015,July,CHE,668.99,Summer
0,2015,July,PRT,896.4,Summer
0,2015,July,IRL,1440.0,Summer
0,2015,July,GBR,1031.8000000000002,Summer
0,2015,July,ESP,153.0,Summer
1,2015,July,PRT,479.0,Summer
1,2015,July,PRT,540.0,Summer
0,2015,July,FRA,670.76,Summer
1,2015,July,PRT,780.0,Summer
1,2015,July,PRT,540.0,Summer
1,2015,July,PRT,892.0,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,154.0,Summer
0,2015,July,PRT,134.0,Summer
1,2015,July,PRT,112.0,Summer
0,2015,July,ESP,582.0,Summer
1,2015,July,PRT,459.0,Summer
1,2015,July,PRT,405.0,Summer
0,2015,July,ESP,552.0,Summer
1,2015,July,PRT,840.0,Summer
1,2015,July,PRT,556.0,Summer
0,2015,July,CN,507.29999999999995,Summer
1,2015,July,PRT,870.0,Summer
1,2015,July,PRT,692.0,Summer
0,2015,July,ROU,1736.4,Summer
0,2015,July,ESP,328.0,Summer
0,2015,July,BRA,346.0,Summer
1,2015,July,PRT,112.5,Summer
0,2015,July,ESP,306.0,Summer
0,2015,July,ESP,346.0,Summer
0,2015,July,ESP,306.0,Summer
0,2015,July,PRT,268.0,Summer
0,2015,July,ESP,306.0,Summer
1,2015,July,PRT,466.0,Summer
0,2015,July,ESP,308.0,Summer
0,2015,July,BRA,346.0,Summer
1,2015,July,PRT,270.0,Summer
1,2015,July,PRT,265.0,Summer
0,2015,July,RUS,668.01,Summer
1,2015,July,PRT,270.0,Summer
0,2015,July,ESP,214.0,Summer
1,2015,July,PRT,381.0,Summer
1,2015,July,PRT,540.0,Summer
0,2015,July,SVN,598.8,Summer
1,2015,July,PRT,645.0,Summer
0,2015,July,ALB,428.0,Summer
0,2015,July,GBR,377.2,Summer
0,2015,July,GBR,377.2,Summer
0,2015,July,PRT,805.0,Summer
1,2015,July,PRT,1114.3999999999999,Summer
1,2015,July,PRT,1143.03,Summer
1,2015,July,PRT,1680.0,Summer
0,2015,July,PRT,1232.0,Summer
0,2015,July,ESP,1494.0,Summer
0,2015,July,GBR,1325.0,Summer
1,2015,July,PRT,1070.0,Summer
1,2015,July,PRT,1707.72,Summer
0,2015,July,PRT,0.0,Summer
0,2015,July,PRT,399.0,Summer
0,2015,July,ESP,107.0,Summer
0,2015,July,ESP,117.81,Summer
0,2015,July,ESP,107.0,Summer
1,2015,July,PRT,120.6,Summer
0,2015,July,PRT,294.0,Summer
1,2015,July,PRT,306.0,Summer
1,2015,July,PRT,306.0,Summer
1,2015,July,PRT,268.0,Summer
0,2015,July,ESP,306.0,Summer
0,2015,July,PRT,354.0,Summer
0,2015,July,GBR,536.0,Summer
0,2015,July,PRT,675.0,Summer
0,2015,July,ESP,793.85,Summer
0,2015,July,ESP,670.0,Summer
1,2015,July,PRT,670.0,Summer
0,2015,July,PRT,710.15,Summer
0,2015,July,PRT,1200.0,Summer
0,2015,July,IRL,804.0,Summer
1,2015,July,PRT,804.0,Summer
0,2015,July,PRT,1029.0,Summer
0,2015,July,PRT,1232.0,Summer
1,2015,July,PRT,844.1999999999999,Summer
1,2015,July,PRT,1162.0,Summer
1,2015,July,PRT,938.0,Summer
0,2015,July,PRT,1029.0,Summer
0,2015,July,PRT,1169.0,Summer
0,2015,July,PRT,750.4,Summer
1,2015,July,PRT,1053.04,Summer
0,2015,July,GBR,1864.4,Summer
0,2015,July,GBR,720.96,Summer
1,2015,July,PRT,1085.3999999999999,Summer
1,2015,July,PRT,1125.0,Summer
1,2015,July,PRT,1386.0,Summer
0,2015,July,PRT,1206.0,Summer
0,2015,July,IRL,1371.0,Summer
1,2015,July,PRT,1498.0,Summer
0,2015,July,PRT,619.85,Summer
1,2015,July,PRT,1043.0,Summer
0,2015,July,PRT,1365.0,Summer
1,2015,July,PRT,1148.0,Summer
1,2015,July,PRT,616.0,Summer
1,2015,July,PRT,603.0,Summer
0,2015,July,ESP,310.5,Summer
0,2015,July,CN,345.0,Summer
1,2015,July,PRT,570.12,Summer
1,2015,July,PRT,795.0,Summer
0,2015,July,PRT,1045.0,Summer
1,2015,July,PRT,570.12,Summer
1,2015,July,PRT,795.0,Summer
0,2015,July,ESP,1260.0,Summer
0,2015,July,RUS,206.36,Summer
0,2015,July,PRT,1218.07,Summer
1,2015,July,PRT,1064.0,Summer
