0,278.01,July-2015
0,214.64999999999998,July-2015
0,578.9399999999999,July-2015
0,514.8,July-2015
0,674.1,July-2015
1,1141.0,July-2015
1,1204.0,July-2015
1,774.9,July-2015
0,412.65000000000003,July-2015
0,516.6,July-2015
0,679.0,July-2015
0,973.0,July-2015
0,470.67999999999995,July-2015
0,932.0,July-2015
1,770.4,July-2015
0,984.0,July-2015
0,715.5,July-2015
0,715.5,July-2015
0,1490.0,July-2015
0,163.0,July-2015
0,79.5,July-2015
1,105.0,July-2015
1,123.0,July-2015
1,73.8,July-2015
1,113.0,July-2015
0,0.0,July-2015
0,123.0,July-2015
0,147.6,July-2015
0,229.0,July-2015
0,147.6,July-2015
0,147.6,July-2015
0,88.2,July-2015
1,97.0,July-2015
0,85.1,July-2015
0,89.0,July-2015
0,80.1,July-2015
0,98.0,July-2015
0,101.0,July-2015
1,97.0,July-2015
0,167.0,July-2015
0,450.0,July-2015
0,194.0,July-2015
0,349.2,July-2015
0,427.95000000000005,July-2015
0,615.0,July-2015
0,535.0,July-2015
0,978.0,July-2015
0,492.0,July-2015
1,978.0,July-2015
1,738.5,July-2015
0,1149.3999999999999,July-2015
0,681.0300000000001,July-2015
1,798.0,July-2015
0,688.8000000000001,July-2015
0,1575.0,July-2015
0,636.0,July-2015
0,1244.5,July-2015
0,1217.7,July-2015
0,1036.98,July-2015
0,1877.3999999999999,July-2015
0,835.0,July-2015
0,492.0,July-2015
0,471.24,July-2015
0,685.28,July-2015
0,840.0,July-2015
0,388.0,July-2015
0,471.24,July-2015
0,0.0,July-2015
0,0.0,July-2015
0,131.0,July-2015
0,196.0,July-2015
0,174.6,July-2015
0,291.0,July-2015
1,668.0,July-2015
0,366.0,July-2015
0,295.2,July-2015
0,615.0,July-2015
0,875.0,July-2015
0,706.8,July-2015
0,705.78,July-2015
0,1295.0,July-2015
1,497.0,July-2015
0,330.75,July-2015
0,1208.0,July-2015
1,873.0,July-2015
0,1206.0,July-2015
0,638.6,July-2015
0,1571.0,July-2015
0,913.7,July-2015
0,803.0,July-2015
0,1549.8,July-2015
0,1310.3999999999999,July-2015
0,584.5,July-2015
1,147.6,July-2015
0,246.0,July-2015
0,556.5,July-2015
0,0.0,July-2015
0,0.0,July-2015
0,109.8,July-2015
0,195.0,July-2015
0,109.8,July-2015
0,772.0,July-2015
0,388.0,July-2015
0,600.0,July-2015
0,392.0,July-2015
1,457.5,July-2015
1,973.0,July-2015
0,556.5,July-2015
1,330.75,July-2015
0,1773.1000000000001,July-2015
0,321.0,July-2015
0,524.0,July-2015
0,524.0,July-2015
1,492.0,July-2015
0,584.0,July-2015
0,442.8,July-2015
1,295.2,July-2015
0,61.0,July-2015
1,104.72,July-2015
1,104.72,July-2015
0,209.44,July-2015
1,332.1,July-2015
0,467.76,July-2015
1,784.0,July-2015
0,749.0,July-2015
0,627.76,July-2015
0,1085.0,July-2015
0,896.0,July-2015
0,1170.8999999999999,July-2015
0,900.9,July-2015
0,123.0,July-2015
0,248.0,July-2015
0,292.0,July-2015
1,291.0,July-2015
1,369.0,July-2015
1,459.0,July-2015
0,246.0,July-2015
1,420.32,July-2015
1,261.68,July-2015
0,392.0,July-2015
0,377.29999999999995,July-2015
0,327.5,July-2015
0,636.65,July-2015
0,655.1999999999999,July-2015
0,834.75,July-2015
0,943.1099999999999,July-2015
0,784.0,July-2015
1,945.04,July-2015
0,131.0,July-2015
0,176.4,July-2015
0,147.6,July-2015
0,196.0,July-2015
0,221.0,July-2015
0,262.0,July-2015
0,370.0,July-2015
0,174.6,July-2015
0,147.6,July-2015
0,360.0,July-2015
0,294.0,July-2015
0,288.9,July-2015
0,788.0,July-2015
0,788.0,July-2015
1,615.0,July-2015
0,410.0,July-2015
0,825.0,July-2015
0,747.0,July-2015
0,747.88,July-2015
0,1127.0,July-2015
0,941.01,July-2015
0,1011.01,July-2015
0,1064.0,July-2015
0,878.7800000000001,July-2015
0,936.8100000000001,July-2015
0,1278.0,July-2015
0,1085.3999999999999,July-2015
0,1122.0,July-2015
0,1216.6,July-2015
0,1376.7,July-2015
0,666.89,July-2015
0,761.81,July-2015
1,769.8000000000001,July-2015
0,603.0,July-2015
0,544.02,July-2015
1,760.02,July-2015
0,866.4000000000001,July-2015
0,597.0,July-2015
0,975.8000000000001,July-2015
1,516.6,July-2015
0,359.88,July-2015
0,492.0,July-2015
0,492.0,July-2015
0,123.0,July-2015
0,144.9,July-2015
0,153.0,July-2015
0,131.0,July-2015
0,200.0,July-2015
0,131.0,July-2015
0,246.0,July-2015
0,369.0,July-2015
0,393.0,July-2015
0,732.76,July-2015
0,1162.0,July-2015
1,890.0,July-2015
0,1710.0,July-2015
0,1780.0,July-2015
0,797.3000000000001,July-2015
0,905.03,July-2015
0,153.0,July-2015
0,98.0,July-2015
0,1014.0,July-2015
1,558.0,July-2015
0,926.03,July-2015
0,861.0,July-2015
0,820.54,July-2015
0,1043.0,July-2015
1,1151.99,July-2015
0,749.0,July-2015
0,820.54,July-2015
0,834.75,July-2015
0,861.0,July-2015
1,739.9699999999999,July-2015
0,861.0,July-2015
0,1011.01,July-2015
1,1008.0,July-2015
0,1334.7,July-2015
0,1126.98,July-2015
0,1353.0,July-2015
0,1430.0,July-2015
1,1864.24,July-2015
0,551.88,July-2015
0,80.1,July-2015
0,386.0,July-2015
0,176.4,July-2015
0,181.42,July-2015
0,229.0,July-2015
0,240.4,July-2015
0,238.5,July-2015
0,353.70000000000005,July-2015
1,384.0,July-2015
0,363.8,July-2015
0,428.0,July-2015
0,520.2,July-2015
0,615.0,July-2015
1,519.0,July-2015
0,980.0,July-2015
0,747.0,July-2015
0,1229.97,July-2015
0,837.9,July-2015
1,706.02,July-2015
0,706.02,July-2015
0,164.0,July-2015
0,147.6,July-2015
0,235.8,July-2015
0,164.0,July-2015
0,300.0,July-2015
0,322.0,July-2015
0,128.0,July-2015
1,246.0,July-2015
0,330.0,July-2015
0,264.6,July-2015
0,390.0,July-2015
0,264.6,July-2015
0,495.0,July-2015
0,456.0,July-2015
1,397.5,July-2015
1,664.0,July-2015
0,600.0,July-2015
1,397.5,July-2015
0,600.0,July-2015
1,721.0,July-2015
0,536.0,July-2015
1,600.0,July-2015
0,600.0,July-2015
0,819.0,July-2015
1,591.0,July-2015
1,783.0,July-2015
0,918.0,July-2015
0,591.0,July-2015
0,837.9,July-2015
0,1292.2,July-2015
0,1268.54,July-2015
1,706.02,July-2015
0,100.2,July-2015
0,537.0,July-2015
0,770.4,July-2015
0,747.8100000000001,July-2015
1,105.5,July-2015
0,134.0,July-2015
0,8.0,July-2015
0,292.0,July-2015
1,504.0,July-2015
0,444.6,July-2015
0,681.0,July-2015
0,509.0,July-2015
0,762.0,July-2015
0,969.0,July-2015
0,1384.02,July-2015
1,459.90000000000003,July-2015
0,1260.0,July-2015
0,1179.99,July-2015
1,969.03,July-2015
1,872.1,July-2015
0,963.0,July-2015
0,807.51,July-2015
0,1538.6000000000001,July-2015
0,1538.6000000000001,July-2015
0,2812.5,July-2015
0,134.0,July-2015
1,274.5,July-2015
1,397.32,July-2015
0,641.4000000000001,July-2015
1,923.0200000000001,July-2015
0,1729.04,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,1712.97,July-2015
0,214.0,July-2015
0,188.0,July-2015
1,0.0,July-2015
0,197.5,July-2015
0,296.46,July-2015
0,188.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,296.46,July-2015
0,0.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,214.0,July-2015
0,197.5,July-2015
1,390.0,July-2015
0,241.2,July-2015
0,123.2,July-2015
1,112.0,July-2015
1,123.2,July-2015
0,169.0,July-2015
0,396.0,July-2015
1,207.0,July-2015
0,271.2,July-2015
0,207.0,July-2015
0,552.0,July-2015
1,402.0,July-2015
1,441.0,July-2015
1,453.99,July-2015
0,363.99,July-2015
0,751.0,July-2015
1,695.0,July-2015
0,751.0,July-2015
0,301.76,July-2015
1,540.0,July-2015
0,996.0,July-2015
1,810.0,July-2015
0,910.0,July-2015
0,770.4,July-2015
0,2240.0,July-2015
0,0.0,July-2015
0,254.5,July-2015
0,328.0,July-2015
0,289.0,July-2015
0,224.0,July-2015
1,268.0,July-2015
1,254.5,July-2015
0,311.0,July-2015
1,221.0,July-2015
0,289.0,July-2015
0,289.0,July-2015
0,246.0,July-2015
0,241.2,July-2015
1,215.2,July-2015
1,361.79999999999995,July-2015
0,535.0,July-2015
0,668.75,July-2015
0,517.5,July-2015
0,424.0,July-2015
0,535.0,July-2015
0,535.0,July-2015
0,424.0,July-2015
0,535.0,July-2015
0,975.0,July-2015
0,984.0,July-2015
0,1365.0,July-2015
0,875.0,July-2015
1,1365.0,July-2015
0,926.1000000000001,July-2015
0,1015.0,July-2015
0,644.0,July-2015
0,926.1000000000001,July-2015
0,1176.0,July-2015
0,1336.0,July-2015
0,1680.0,July-2015
0,1949.0,July-2015
0,310.5,July-2015
0,355.5,July-2015
0,576.0,July-2015
0,384.81000000000006,July-2015
0,405.0,July-2015
0,378.9,July-2015
1,462.0,July-2015
0,288.9,July-2015
0,378.9,July-2015
1,136.0,July-2015
0,355.5,July-2015
0,348.99,July-2015
0,656.0,July-2015
0,443.01,July-2015
0,870.0,July-2015
0,882.0,July-2015
1,1009.8000000000001,July-2015
0,1169.0,July-2015
0,964.25,July-2015
0,580.0,July-2015
0,530.4,July-2015
1,588.0,July-2015
1,628.0,July-2015
1,1050.0,July-2015
0,662.5,July-2015
0,490.09999999999997,July-2015
0,630.0,July-2015
0,173.0,July-2015
0,249.0,July-2015
0,373.0,July-2015
0,285.0,July-2015
0,1690.5,July-2015
0,1239.0,July-2015
0,1076.11,July-2015
0,805.0,July-2015
1,889.21,July-2015
0,897.75,July-2015
0,897.75,July-2015
0,805.0,July-2015
0,1080.0,July-2015
1,1336.0,July-2015
0,1080.0,July-2015
0,1743.0,July-2015
0,98.0,July-2015
0,98.0,July-2015
0,135.0,July-2015
0,88.2,July-2015
0,120.6,July-2015
0,309.0,July-2015
1,435.0,July-2015
0,368.0,July-2015
1,616.0,July-2015
0,575.0,July-2015
1,663.1800000000001,July-2015
1,1109.5,July-2015
0,919.59,July-2015
1,823.9699999999999,July-2015
0,861.0,July-2015
1,1109.5,July-2015
0,824.88,July-2015
1,1078.0,July-2015
0,817.9499999999999,July-2015
0,774.96,July-2015
1,1284.0,July-2015
1,690.0,July-2015
0,861.0,July-2015
0,861.0,July-2015
1,1560.0,July-2015
0,1352.0,July-2015
0,1722.0,July-2015
0,783.0,July-2015
0,123.0,July-2015
1,537.3,July-2015
0,0.0,July-2015
0,0.0,July-2015
0,460.0,July-2015
0,460.0,July-2015
0,414.0,July-2015
0,628.0,July-2015
1,540.0,July-2015
0,446.6,July-2015
1,540.0,July-2015
1,975.0,July-2015
0,520.0,July-2015
1,675.0,July-2015
1,1284.0,July-2015
0,799.02,July-2015
1,847.98,July-2015
0,847.07,July-2015
1,1684.48,July-2015
0,1172.5,July-2015
0,1067.01,July-2015
0,1038.38,July-2015
0,1169.0,July-2015
1,1210.51,July-2015
1,1253.7,July-2015
0,1347.5,July-2015
1,828.0,July-2015
1,1000.8000000000001,July-2015
0,1416.0,July-2015
0,1416.0,July-2015
0,1416.0,July-2015
1,2200.0,July-2015
1,2200.0,July-2015
1,314.0,July-2015
0,199.0,July-2015
1,345.0,July-2015
1,780.0,July-2015
0,414.0,July-2015
0,1035.0,July-2015
0,979.98,July-2015
0,1063.02,July-2015
0,668.99,July-2015
0,896.4,July-2015
0,1440.0,July-2015
0,1031.8000000000002,July-2015
0,153.0,July-2015
1,479.0,July-2015
1,540.0,July-2015
0,670.76,July-2015
1,780.0,July-2015
1,540.0,July-2015
1,892.0,July-2015
0,0.0,July-2015
0,0.0,July-2015
0,154.0,July-2015
0,134.0,July-2015
1,112.0,July-2015
0,582.0,July-2015
1,459.0,July-2015
1,405.0,July-2015
0,552.0,July-2015
1,840.0,July-2015
1,556.0,July-2015
0,507.29999999999995,July-2015
1,870.0,July-2015
1,692.0,July-2015
0,1736.4,July-2015
0,328.0,July-2015
0,346.0,July-2015
1,112.5,July-2015
0,306.0,July-2015
0,346.0,July-2015
0,306.0,July-2015
0,268.0,July-2015
0,306.0,July-2015
1,466.0,July-2015
0,308.0,July-2015
0,346.0,July-2015
1,270.0,July-2015
1,265.0,July-2015
0,668.01,July-2015
1,270.0,July-2015
0,214.0,July-2015
1,381.0,July-2015
1,540.0,July-2015
0,598.8,July-2015
1,645.0,July-2015
0,428.0,July-2015
0,377.2,July-2015
0,377.2,July-2015
0,805.0,July-2015
1,1114.3999999999999,July-2015
1,1143.03,July-2015
1,1680.0,July-2015
0,1232.0,July-2015
0,1494.0,July-2015
0,1325.0,July-2015
1,1070.0,July-2015
1,1707.72,July-2015
0,0.0,July-2015
0,399.0,July-2015
0,107.0,July-2015
0,117.81,July-2015
0,107.0,July-2015
1,120.6,July-2015
0,294.0,July-2015
1,306.0,July-2015
1,306.0,July-2015
1,268.0,July-2015
0,306.0,July-2015
0,354.0,July-2015
0,536.0,July-2015
0,675.0,July-2015
0,793.85,July-2015
0,670.0,July-2015
1,670.0,July-2015
0,710.15,July-2015
0,1200.0,July-2015
0,804.0,July-2015
1,804.0,July-2015
0,1029.0,July-2015
0,1232.0,July-2015
1,844.1999999999999,July-2015
1,1162.0,July-2015
1,938.0,July-2015
0,1029.0,July-2015
0,1169.0,July-2015
0,750.4,July-2015
1,1053.04,July-2015
0,1864.4,July-2015
0,720.96,July-2015
1,1085.3999999999999,July-2015
1,1125.0,July-2015
1,1386.0,July-2015
0,1206.0,July-2015
0,1371.0,July-2015
1,1498.0,July-2015
0,619.85,July-2015
1,1043.0,July-2015
0,1365.0,July-2015
1,1148.0,July-2015
1,616.0,July-2015
1,603.0,July-2015
0,310.5,July-2015
0,345.0,July-2015
1,570.12,July-2015
1,795.0,July-2015
0,1045.0,July-2015
1,570.12,July-2015
1,795.0,July-2015
0,1260.0,July-2015
0,206.36,July-2015
0,1218.07,July-2015
1,1064.0,July-2015
1,1064.0,July-2015
0,750.4,July-2015
0,0.0,July-2015
1,420.0,July-2015
0,290.0,July-2015
1,390.0,July-2015
1,248.4,July-2015
1,334.0,July-2015
0,435.0,July-2015
0,498.0,July-2015
0,345.0,July-2015
0,498.0,July-2015
1,482.4,July-2015
0,648.0,July-2015
0,612.0,July-2015
0,532.8,July-2015
0,536.0,July-2015
0,428.0,July-2015
0,580.0,July-2015
0,580.0,July-2015
1,428.0,July-2015
0,668.8,July-2015
1,536.0,July-2015
0,520.0,July-2015
1,656.0,July-2015
0,596.0,July-2015
0,770.0,July-2015
0,975.0,July-2015
1,670.0,July-2015
0,536.0,July-2015
1,820.0,July-2015
1,1100.6999999999998,July-2015
0,957.5999999999999,July-2015
0,723.5999999999999,July-2015
1,1148.0,July-2015
1,1536.01,July-2015
1,938.0,July-2015
1,1148.0,July-2015
0,750.4,July-2015
0,719.04,July-2015
0,114.85,July-2015
0,114.85,July-2015
0,270.0,July-2015
1,585.0,July-2015
1,519.0,July-2015
0,428.0,July-2015
0,428.0,July-2015
0,656.0,July-2015
0,694.0,July-2015
1,770.0,July-2015
0,675.0,July-2015
0,619.08,July-2015
1,924.0,July-2015
0,909.5,July-2015
0,0.0,July-2015
1,434.16,July-2015
0,584.0,July-2015
1,827.0,July-2015
0,670.0,July-2015
1,665.0,July-2015
1,1200.0,July-2015
0,785.0,July-2015
0,188.0,July-2015
1,665.0,July-2015
0,725.0,July-2015
0,670.0,July-2015
1,670.0,July-2015
1,930.0,July-2015
0,636.65,July-2015
1,991.5500000000001,July-2015
1,694.68,July-2015
0,648.36,July-2015
1,636.65,July-2015
1,1189.04,July-2015
1,173.0,July-2015
0,107.0,July-2015
1,114.0,July-2015
1,153.0,July-2015
0,306.0,July-2015
0,750.99,July-2015
1,440.01,July-2015
1,462.0,July-2015
1,361.79999999999995,July-2015
0,842.22,July-2015
0,772.0,July-2015
1,440.01,July-2015
1,462.0,July-2015
1,618.0,July-2015
1,482.4,July-2015
1,689.0,July-2015
0,1440.0,July-2015
0,1133.01,July-2015
0,1133.01,July-2015
1,886.9699999999999,July-2015
0,0.0,July-2015
0,0.0,July-2015
0,188.0,July-2015
1,153.0,July-2015
1,173.0,July-2015
1,173.0,July-2015
0,240.0,July-2015
1,309.6,July-2015
0,384.0,July-2015
1,306.0,July-2015
1,241.2,July-2015
0,384.0,July-2015
1,241.2,July-2015
1,328.0,July-2015
0,439.0,July-2015
0,385.0,July-2015
1,449.09999999999997,July-2015
1,335.76,July-2015
1,361.79999999999995,July-2015
1,449.09999999999997,July-2015
1,519.0,July-2015
1,336.0,July-2015
0,230.4,July-2015
0,856.0,July-2015
1,688.0,July-2015
0,789.0,July-2015
0,1021.98,July-2015
0,1192.5,July-2015
0,192.6,August-2015
1,354.18,August-2015
1,354.18,August-2015
1,154.0,August-2015
1,202.0,August-2015
1,134.0,August-2015
1,202.0,August-2015
1,252.0,August-2015
1,233.0,August-2015
0,211.0,August-2015
1,211.0,August-2015
1,1185.0,August-2015
0,1318.03,August-2015
1,723.5999999999999,August-2015
1,1239.98,August-2015
1,1554.98,August-2015
1,894.74,August-2015
1,1358.98,August-2015
1,844.1999999999999,August-2015
1,1011.71,August-2015
0,1295.0,August-2015
1,770.4,August-2015
0,1545.04,August-2015
1,1897.02,August-2015
1,1690.0,August-2015
1,1747.0,August-2015
1,1897.42,August-2015
0,2408.0,August-2015
1,144.0,August-2015
1,325.0,August-2015
1,1048.0,August-2015
1,1048.0,August-2015
0,1368.5,August-2015
0,1116.0,August-2015
0,981.0,August-2015
0,1261.96,August-2015
0,1223.32,August-2015
0,1051.6499999999999,August-2015
0,1113.0,August-2015
1,1463.7,August-2015
0,0.0,August-2015
0,144.76,August-2015
1,410.0,August-2015
1,492.0,August-2015
1,865.0,August-2015
1,1102.75,August-2015
0,1134.98,August-2015
1,837.9,August-2015
0,542.7800000000001,August-2015
1,844.1999999999999,August-2015
1,1071.0,August-2015
0,0.0,August-2015
0,0.0,August-2015
0,172.0,August-2015
1,663.0,August-2015
1,459.0,August-2015
0,922.0,August-2015
0,922.0,August-2015
1,844.0,August-2015
0,1205.0,August-2015
1,1266.0,August-2015
0,636.65,August-2015
0,1318.03,August-2015
0,636.65,August-2015
0,1878.0,August-2015
0,0.0,August-2015
0,0.0,August-2015
1,172.0,August-2015
0,171.9,August-2015
0,200.0,August-2015
1,448.20000000000005,August-2015
1,616.0,August-2015
0,593.0,August-2015
0,688.0,August-2015
1,915.0,August-2015
1,1213.0,August-2015
0,688.0,August-2015
0,1180.97,August-2015
1,1328.0,August-2015
1,112.0,August-2015
0,172.0,August-2015
1,361.79999999999995,August-2015
0,378.0,August-2015
0,804.0,August-2015
0,692.0,August-2015
0,746.0,August-2015
0,1086.0,August-2015
1,957.2,August-2015
0,1089.0,August-2015
0,1232.0,August-2015
0,1384.0,August-2015
0,1819.0,August-2015
0,0.0,August-2015
0,114.0,August-2015
1,534.0,August-2015
0,452.0,August-2015
1,346.0,August-2015
0,422.0,August-2015
0,382.0,August-2015
1,519.0,August-2015
0,519.0,August-2015
1,1110.0,August-2015
0,536.0,August-2015
1,612.0,August-2015
1,744.0,August-2015
0,428.8,August-2015
0,1105.0,August-2015
1,1212.0,August-2015
1,1183.0,August-2015
0,934.5,August-2015
1,1080.6599999999999,August-2015
1,1080.6599999999999,August-2015
0,1435.0,August-2015
0,1092.51,August-2015
0,171.9,August-2015
1,164.0,August-2015
1,268.0,August-2015
0,500.0,August-2015
0,416.0,August-2015
1,362.0,August-2015
0,516.0,August-2015
0,472.77,August-2015
0,847.0,August-2015
0,984.0,August-2015
1,434.16,August-2015
1,1116.0,August-2015
1,1435.0,August-2015
1,1078.0,August-2015
1,1404.97,August-2015
0,1764.0,August-2015
1,946.3999999999999,August-2015
0,1935.01,August-2015
1,1596.0,August-2015
0,931.0,August-2015
1,1435.0,August-2015
1,938.0,August-2015
1,837.9,August-2015
0,636.65,August-2015
0,966.0,August-2015
1,938.0,August-2015
1,1384.0,August-2015
0,2153.97,August-2015
0,195.0,August-2015
0,127.31,August-2015
0,134.0,August-2015
1,414.0,August-2015
1,423.0,August-2015
0,630.99,August-2015
0,844.0,August-2015
0,616.0,August-2015
1,727.0,August-2015
1,506.25,August-2015
0,1076.28,August-2015
1,996.0,August-2015
1,1212.0,August-2015
1,1032.0,August-2015
0,1662.0,August-2015
0,728.0,August-2015
0,931.0,August-2015
1,1498.0,August-2015
0,910.0,August-2015
1,1078.0,August-2015
0,744.8000000000001,August-2015
1,1862.0,August-2015
1,1680.0,August-2015
0,0.0,August-2015
0,762.0,August-2015
1,576.0,August-2015
0,663.0,August-2015
1,241.2,August-2015
0,633.0,August-2015
1,738.0,August-2015
0,645.0,August-2015
1,1025.0,August-2015
0,882.42,August-2015
1,643.2,August-2015
0,1074.6,August-2015
0,987.9000000000001,August-2015
1,1200.0,August-2015
1,804.0,August-2015
0,1631.0,August-2015
1,1330.0,August-2015
1,1372.0,August-2015
1,1298.99,August-2015
1,1400.0,August-2015
1,1400.0,August-2015
0,1859.0,August-2015
0,0.0,August-2015
0,0.0,August-2015
1,268.0,August-2015
1,422.0,August-2015
1,268.0,August-2015
1,361.79999999999995,August-2015
1,361.79999999999995,August-2015
1,337.5,August-2015
1,656.0,August-2015
1,482.4,August-2015
0,616.0,August-2015
1,828.0,August-2015
1,1070.0,August-2015
1,930.0,August-2015
0,770.0,August-2015
1,811.5,August-2015
1,930.0,August-2015
1,1446.0,August-2015
1,1924.51,August-2015
0,1097.11,August-2015
1,1097.11,August-2015
1,670.0,August-2015
1,670.0,August-2015
0,1477.0,August-2015
0,2007.0,August-2015
0,1422.6,August-2015
1,2352.0,August-2015
0,1552.92,August-2015
1,686.14,August-2015
1,844.1999999999999,August-2015
1,191.0,August-2015
1,191.0,August-2015
0,252.0,August-2015
0,471.24,August-2015
1,774.99,August-2015
1,844.0,August-2015
1,844.0,August-2015
1,932.47,August-2015
1,1388.0,August-2015
1,909.5,August-2015
0,909.5,August-2015
0,909.5,August-2015
0,670.0,August-2015
1,1688.3999999999999,August-2015
0,172.0,August-2015
0,184.45,August-2015
0,158.0,August-2015
1,184.45,August-2015
1,241.2,August-2015
1,342.42,August-2015
0,506.40000000000003,August-2015
1,534.99,August-2015
0,765.0,August-2015
1,534.99,August-2015
0,784.0,August-2015
0,351.64,August-2015
1,1055.0,August-2015
1,936.0,August-2015
0,770.0,August-2015
0,1215.0,August-2015
0,1111.0,August-2015
0,1215.0,August-2015
1,891.0,August-2015
1,750.4,August-2015
0,0.0,August-2015
0,203.0,August-2015
0,173.0,August-2015
0,172.0,August-2015
0,120.6,August-2015
0,172.0,August-2015
0,532.8,August-2015
0,472.0,August-2015
1,542.0,August-2015
1,464.0,August-2015
0,446.0,August-2015
0,536.01,August-2015
1,532.0,August-2015
1,782.0,August-2015
0,669.0,August-2015
1,836.0,August-2015
0,830.0,August-2015
0,979.0,August-2015
1,1603.0,August-2015
0,1120.0,August-2015
1,1862.0,August-2015
0,674.1,August-2015
0,749.0,August-2015
1,1834.0,August-2015
0,365.0,August-2015
0,628.0,August-2015
0,936.0,August-2015
0,970.0,August-2015
0,628.0,August-2015
1,792.0,August-2015
1,1040.0,August-2015
1,917.25,August-2015
0,656.0,August-2015
1,665.0,August-2015
0,675.0,August-2015
1,665.0,August-2015
0,1488.0,August-2015
1,1255.1999999999998,August-2015
0,642.0,August-2015
0,1795.98,August-2015
0,1095.1499999999999,August-2015
1,945.0,August-2015
1,1043.0,August-2015
0,749.0,August-2015
1,945.0,August-2015
1,945.0,August-2015
0,1020.25,August-2015
1,928.1999999999999,August-2015
0,1404.97,August-2015
1,1390.97,August-2015
1,1526.0,August-2015
0,711.5500000000001,August-2015
1,1488.0,August-2015
1,1280.0,August-2015
1,1320.97,August-2015
0,1498.0,August-2015
1,3274.92,August-2015
0,172.0,August-2015
0,172.0,August-2015
1,185.0,August-2015
0,172.0,August-2015
0,172.0,August-2015
1,184.45,August-2015
0,195.0,August-2015
0,172.0,August-2015
0,172.0,August-2015
0,153.0,August-2015
1,184.45,August-2015
1,184.45,August-2015
1,185.0,August-2015
1,217.08,August-2015
1,462.0,August-2015
1,992.0,August-2015
1,602.12,August-2015
1,602.12,August-2015
1,1078.0,August-2015
1,1567.93,August-2015
1,1078.0,August-2015
1,1078.0,August-2015
1,1232.0,August-2015
0,1926.0,August-2015
1,963.0,August-2015
1,2461.06,August-2015
1,1876.0,August-2015
1,670.0,August-2015
0,915.0,August-2015
1,597.6,August-2015
1,825.5500000000001,August-2015
1,1047.0,August-2015
0,804.0,August-2015
0,1581.3,August-2015
0,917.6999999999999,August-2015
1,938.0,August-2015
1,1309.0,August-2015
1,931.0,August-2015
0,711.5500000000001,August-2015
0,931.0,August-2015
1,840.0,August-2015
1,931.0,August-2015
0,931.0,August-2015
1,931.0,August-2015
1,1072.0,August-2015
1,879.0,August-2015
1,606.0,August-2015
1,639.0,August-2015
1,172.55,August-2015
0,172.0,August-2015
0,516.0,August-2015
1,639.0,August-2015
1,895.0,August-2015
1,1180.0,August-2015
0,1378.02,August-2015
0,811.1999999999999,August-2015
0,729.0,August-2015
0,577.8,August-2015
0,577.8,August-2015
1,603.0,August-2015
0,1236.48,August-2015
0,1259.02,August-2015
0,1309.0,August-2015
0,1340.0,August-2015
0,2395.0,August-2015
0,0.0,August-2015
